2025-02-05 13:16:16,711 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:16:16,715 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:16:16,715 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:16:16,729 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:16:16,733 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:16:16,733 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:16:16,752 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:16:16,755 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:16:16,755 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,824 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,830 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,830 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,844 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,849 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,849 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,867 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,871 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,871 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,885 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,889 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,889 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,903 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,907 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,907 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:30,925 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:30,929 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:30,929 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:40,564 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,568 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,568 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:20:40,583 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:20:40,587 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:20:40,587 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
