Starting training for 100 epochs...
Total batches per epoch: 1299
Using device: mps
Using negative detector: True

Epoch [1/100]
  Batch [1230/1299] D_loss: -2.4656, G_loss: 3.4522, Neg_prop: 0.272, Neg_mag: 0.041
  Batch [1240/1299] D_loss: -2.5403, G_loss: 4.1659, Neg_prop: 0.255, Neg_mag: 0.040
  Batch [1250/1299] D_loss: -2.4333, G_loss: 2.5804, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [1260/1299] D_loss: -2.1050, G_loss: 3.5709, Neg_prop: 0.257, Neg_mag: 0.040
  Batch [1270/1299] D_loss: -2.7738, G_loss: 1.6916, Neg_prop: 0.243, Neg_mag: 0.037
  Batch [1280/1299] D_loss: -1.2813, G_loss: 1.7153, Neg_prop: 0.260, Neg_mag: 0.040
  Batch [1290/1299] D_loss: -1.4073, G_loss: 2.8664, Neg_prop: 0.264, Neg_mag: 0.041

Epoch 32 Summary:
  Average D_loss: -2.2765
  Average G_loss: 2.0307

Epoch [33/100]
  Batch [0/1299] D_loss: -1.3825, G_loss: 2.4366, Neg_prop: 0.249, Neg_mag: 0.039
  Batch [10/1299] D_loss: -2.1675, G_loss: 3.0645, Neg_prop: 0.261, Neg_mag: 0.040
  Batch [20/1299] D_loss: -2.8275, G_loss: 4.3767, Neg_prop: 0.258, Neg_mag: 0.040
  Batch [30/1299] D_loss: -1.9351, G_loss: 2.3034, Neg_prop: 0.260, Neg_mag: 0.042
  Batch [40/1299] D_loss: -1.9329, G_loss: 1.7487, Neg_prop: 0.243, Neg_mag: 0.039
  Batch [50/1299] D_loss: -1.3338, G_loss: 1.2031, Neg_prop: 0.266, Neg_mag: 0.040
  Batch [60/1299] D_loss: -3.1491, G_loss: 2.8936, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [70/1299] D_loss: -1.8571, G_loss: 1.4916, Neg_prop: 0.250, Neg_mag: 0.039
  Batch [80/1299] D_loss: -1.9191, G_loss: 3.8050, Neg_prop: 0.253, Neg_mag: 0.038
  Batch [90/1299] D_loss: -3.0165, G_loss: 3.8971, Neg_prop: 0.281, Neg_mag: 0.041
  Batch [100/1299] D_loss: -3.1433, G_loss: 2.7522, Neg_prop: 0.252, Neg_mag: 0.040
  Batch [110/1299] D_loss: -2.4075, G_loss: 1.4758, Neg_prop: 0.269, Neg_mag: 0.040
  Batch [120/1299] D_loss: -3.3690, G_loss: 2.4828, Neg_prop: 0.250, Neg_mag: 0.038
  Batch [130/1299] D_loss: -3.4434, G_loss: 2.8522, Neg_prop: 0.265, Neg_mag: 0.040
  Batch [140/1299] D_loss: -2.8534, G_loss: 0.4862, Neg_prop: 0.234, Neg_mag: 0.036
  Batch [150/1299] D_loss: -2.4467, G_loss: 2.0560, Neg_prop: 0.268, Neg_mag: 0.041
  Batch [160/1299] D_loss: -2.9798, G_loss: 3.1206, Neg_prop: 0.248, Neg_mag: 0.038
  Batch [170/1299] D_loss: -2.5926, G_loss: 0.8740, Neg_prop: 0.251, Neg_mag: 0.038
  Batch [180/1299] D_loss: -4.3706, G_loss: 1.4848, Neg_prop: 0.243, Neg_mag: 0.038
  Batch [190/1299] D_loss: -3.2425, G_loss: 3.4184, Neg_prop: 0.260, Neg_mag: 0.038
  Batch [200/1299] D_loss: -2.7550, G_loss: 4.1356, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [210/1299] D_loss: -1.9914, G_loss: 5.9273, Neg_prop: 0.262, Neg_mag: 0.039
  Batch [220/1299] D_loss: -2.7721, G_loss: 4.4829, Neg_prop: 0.259, Neg_mag: 0.040
  Batch [230/1299] D_loss: -2.1229, G_loss: 5.2386, Neg_prop: 0.275, Neg_mag: 0.043
  Batch [240/1299] D_loss: -2.6746, G_loss: 3.0435, Neg_prop: 0.261, Neg_mag: 0.040
  Batch [250/1299] D_loss: -2.0552, G_loss: 3.8016, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [260/1299] D_loss: -2.9985, G_loss: 2.2426, Neg_prop: 0.242, Neg_mag: 0.038
  Batch [270/1299] D_loss: -3.6051, G_loss: 2.3635, Neg_prop: 0.265, Neg_mag: 0.039
  Batch [280/1299] D_loss: -2.5734, G_loss: 4.6742, Neg_prop: 0.258, Neg_mag: 0.039
  Batch [290/1299] D_loss: -2.1759, G_loss: 4.1219, Neg_prop: 0.264, Neg_mag: 0.040
  Batch [300/1299] D_loss: -0.6288, G_loss: 2.1925, Neg_prop: 0.268, Neg_mag: 0.040
  Batch [310/1299] D_loss: -2.7356, G_loss: 2.6063, Neg_prop: 0.252, Neg_mag: 0.041
  Batch [320/1299] D_loss: -2.1439, G_loss: 4.0637, Neg_prop: 0.265, Neg_mag: 0.040
  Batch [330/1299] D_loss: -2.1483, G_loss: 2.8702, Neg_prop: 0.242, Neg_mag: 0.037
  Batch [340/1299] D_loss: -1.5685, G_loss: 2.5269, Neg_prop: 0.260, Neg_mag: 0.039
  Batch [350/1299] D_loss: -1.9568, G_loss: 3.6911, Neg_prop: 0.255, Neg_mag: 0.038
  Batch [360/1299] D_loss: -0.8443, G_loss: 5.8828, Neg_prop: 0.252, Neg_mag: 0.039
  Batch [370/1299] D_loss: -2.1548, G_loss: 2.7010, Neg_prop: 0.260, Neg_mag: 0.040
  Batch [380/1299] D_loss: -2.2004, G_loss: 3.7176, Neg_prop: 0.271, Neg_mag: 0.041
  Batch [390/1299] D_loss: -2.6860, G_loss: 2.9368, Neg_prop: 0.241, Neg_mag: 0.037
  Batch [400/1299] D_loss: -1.1848, G_loss: 2.6508, Neg_prop: 0.249, Neg_mag: 0.039
  Batch [410/1299] D_loss: -1.3602, G_loss: 2.4157, Neg_prop: 0.264, Neg_mag: 0.040
  Batch [420/1299] D_loss: -2.9941, G_loss: 4.6208, Neg_prop: 0.258, Neg_mag: 0.040
  Batch [430/1299] D_loss: -1.7148, G_loss: 3.0338, Neg_prop: 0.251, Neg_mag: 0.038
  Batch [440/1299] D_loss: -1.5552, G_loss: 1.4367, Neg_prop: 0.254, Neg_mag: 0.040
  Batch [450/1299] D_loss: -2.6301, G_loss: 2.1278, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [460/1299] D_loss: -4.1233, G_loss: 3.3132, Neg_prop: 0.261, Neg_mag: 0.041
  Batch [470/1299] D_loss: -2.1750, G_loss: 3.9009, Neg_prop: 0.270, Neg_mag: 0.042
  Batch [480/1299] D_loss: -2.1935, G_loss: 2.0330, Neg_prop: 0.259, Neg_mag: 0.042
  Batch [490/1299] D_loss: -1.8435, G_loss: 1.5508, Neg_prop: 0.275, Neg_mag: 0.043
  Batch [500/1299] D_loss: -2.9792, G_loss: 2.0235, Neg_prop: 0.269, Neg_mag: 0.042
  Batch [510/1299] D_loss: -1.1004, G_loss: 1.7815, Neg_prop: 0.259, Neg_mag: 0.040
  Batch [520/1299] D_loss: -2.4681, G_loss: 0.9309, Neg_prop: 0.254, Neg_mag: 0.041
  Batch [530/1299] D_loss: -3.4746, G_loss: 4.4282, Neg_prop: 0.271, Neg_mag: 0.042
  Batch [540/1299] D_loss: -1.3396, G_loss: 3.8747, Neg_prop: 0.271, Neg_mag: 0.043
  Batch [550/1299] D_loss: -3.6377, G_loss: 1.7254, Neg_prop: 0.258, Neg_mag: 0.043
  Batch [560/1299] D_loss: -2.5519, G_loss: 2.7217, Neg_prop: 0.265, Neg_mag: 0.042
  Batch [570/1299] D_loss: -1.6460, G_loss: 2.2415, Neg_prop: 0.250, Neg_mag: 0.040
  Batch [580/1299] D_loss: -1.9182, G_loss: 2.6194, Neg_prop: 0.253, Neg_mag: 0.039
  Batch [590/1299] D_loss: -3.0890, G_loss: 3.1150, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [600/1299] D_loss: -2.1924, G_loss: 3.5533, Neg_prop: 0.244, Neg_mag: 0.038
  Batch [610/1299] D_loss: -2.6665, G_loss: 2.8599, Neg_prop: 0.262, Neg_mag: 0.042
  Batch [620/1299] D_loss: -3.4964, G_loss: 2.3805, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [630/1299] D_loss: -3.1047, G_loss: 1.3753, Neg_prop: 0.258, Neg_mag: 0.040
  Batch [640/1299] D_loss: -3.6511, G_loss: 2.4528, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [650/1299] D_loss: -3.3891, G_loss: 2.8323, Neg_prop: 0.266, Neg_mag: 0.041
  Batch [660/1299] D_loss: -2.3679, G_loss: 2.5119, Neg_prop: 0.255, Neg_mag: 0.040
  Batch [670/1299] D_loss: -1.8509, G_loss: 1.4640, Neg_prop: 0.259, Neg_mag: 0.041
  Batch [680/1299] D_loss: -1.9384, G_loss: 2.4100, Neg_prop: 0.272, Neg_mag: 0.041
  Batch [690/1299] D_loss: -3.3166, G_loss: 2.6972, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [700/1299] D_loss: -3.7038, G_loss: 1.7736, Neg_prop: 0.268, Neg_mag: 0.041
  Batch [710/1299] D_loss: -2.2090, G_loss: 2.0938, Neg_prop: 0.263, Neg_mag: 0.041
  Batch [720/1299] D_loss: -3.6157, G_loss: 2.0186, Neg_prop: 0.255, Neg_mag: 0.039
  Batch [730/1299] D_loss: -2.2318, G_loss: 2.1865, Neg_prop: 0.259, Neg_mag: 0.040
  Batch [740/1299] D_loss: -2.1515, G_loss: 2.2632, Neg_prop: 0.262, Neg_mag: 0.040
  Batch [750/1299] D_loss: -1.6779, G_loss: 1.4447, Neg_prop: 0.253, Neg_mag: 0.038
  Batch [760/1299] D_loss: -2.8823, G_loss: 3.3180, Neg_prop: 0.249, Neg_mag: 0.038
  Batch [770/1299] D_loss: -2.6293, G_loss: 2.1117, Neg_prop: 0.253, Neg_mag: 0.039
  Batch [780/1299] D_loss: -3.1698, G_loss: 2.9617, Neg_prop: 0.247, Neg_mag: 0.038
  Batch [790/1299] D_loss: -3.4652, G_loss: 3.6541, Neg_prop: 0.263, Neg_mag: 0.041
  Batch [800/1299] D_loss: -2.1173, G_loss: 1.3469, Neg_prop: 0.272, Neg_mag: 0.042
  Batch [810/1299] D_loss: -2.3417, G_loss: 2.8351, Neg_prop: 0.270, Neg_mag: 0.042
  Batch [820/1299] D_loss: -2.5568, G_loss: 0.4814, Neg_prop: 0.261, Neg_mag: 0.040
  Batch [830/1299] D_loss: -2.8981, G_loss: 0.7076, Neg_prop: 0.257, Neg_mag: 0.039
  Batch [840/1299] D_loss: -1.9220, G_loss: 1.4853, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [850/1299] D_loss: -3.6028, G_loss: 2.2943, Neg_prop: 0.258, Neg_mag: 0.042
  Batch [860/1299] D_loss: -2.1574, G_loss: 2.2279, Neg_prop: 0.258, Neg_mag: 0.040
  Batch [870/1299] D_loss: -3.0855, G_loss: 1.8752, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [880/1299] D_loss: -1.8529, G_loss: 2.3817, Neg_prop: 0.256, Neg_mag: 0.039
  Batch [890/1299] D_loss: -2.4678, G_loss: 2.2614, Neg_prop: 0.258, Neg_mag: 0.041
  Batch [900/1299] D_loss: -2.3168, G_loss: 1.5267, Neg_prop: 0.240, Neg_mag: 0.037
  Batch [910/1299] D_loss: -3.2724, G_loss: 0.2517, Neg_prop: 0.270, Neg_mag: 0.041
  Batch [920/1299] D_loss: -3.0474, G_loss: 2.5173, Neg_prop: 0.259, Neg_mag: 0.042
  Batch [930/1299] D_loss: -2.3968, G_loss: 2.5081, Neg_prop: 0.256, Neg_mag: 0.039
  Batch [940/1299] D_loss: -2.6043, G_loss: 2.4353, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [950/1299] D_loss: -1.9974, G_loss: 2.5222, Neg_prop: 0.252, Neg_mag: 0.040
  Batch [960/1299] D_loss: -3.7034, G_loss: 1.6219, Neg_prop: 0.265, Neg_mag: 0.040
  Batch [970/1299] D_loss: -1.4608, G_loss: 1.8200, Neg_prop: 0.261, Neg_mag: 0.040
  Batch [980/1299] D_loss: -2.8009, G_loss: 0.7025, Neg_prop: 0.258, Neg_mag: 0.040
  Batch [990/1299] D_loss: -2.5217, G_loss: 1.4503, Neg_prop: 0.266, Neg_mag: 0.044
  Batch [1000/1299] D_loss: -2.4042, G_loss: 1.4418, Neg_prop: 0.269, Neg_mag: 0.042
  Batch [1010/1299] D_loss: -2.9479, G_loss: 0.3610, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [1020/1299] D_loss: -2.1857, G_loss: 1.1007, Neg_prop: 0.256, Neg_mag: 0.038
  Batch [1030/1299] D_loss: -1.8178, G_loss: 2.5363, Neg_prop: 0.262, Neg_mag: 0.042
  Batch [1040/1299] D_loss: -1.9974, G_loss: 1.6289, Neg_prop: 0.273, Neg_mag: 0.041
  Batch [1050/1299] D_loss: -2.5094, G_loss: 2.8506, Neg_prop: 0.256, Neg_mag: 0.041
  Batch [1060/1299] D_loss: -1.4930, G_loss: 1.9200, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [1070/1299] D_loss: -1.5761, G_loss: 0.8153, Neg_prop: 0.263, Neg_mag: 0.042
  Batch [1080/1299] D_loss: -2.3588, G_loss: 2.3748, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [1090/1299] D_loss: -3.9369, G_loss: 0.8145, Neg_prop: 0.246, Neg_mag: 0.037
  Batch [1100/1299] D_loss: -2.4181, G_loss: 2.3290, Neg_prop: 0.247, Neg_mag: 0.038
  Batch [1110/1299] D_loss: -1.8463, G_loss: 1.8232, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [1120/1299] D_loss: -2.5053, G_loss: 2.0932, Neg_prop: 0.268, Neg_mag: 0.043
  Batch [1130/1299] D_loss: -1.6577, G_loss: 1.9550, Neg_prop: 0.273, Neg_mag: 0.042
  Batch [1140/1299] D_loss: -2.4944, G_loss: 2.5577, Neg_prop: 0.250, Neg_mag: 0.038
  Batch [1150/1299] D_loss: -1.9103, G_loss: 2.1551, Neg_prop: 0.259, Neg_mag: 0.040
  Batch [1160/1299] D_loss: -1.9459, G_loss: 2.7165, Neg_prop: 0.268, Neg_mag: 0.041
  Batch [1170/1299] D_loss: -2.6243, G_loss: 2.2622, Neg_prop: 0.246, Neg_mag: 0.039
  Batch [1180/1299] D_loss: -2.2316, G_loss: 3.7835, Neg_prop: 0.281, Neg_mag: 0.043
  Batch [1190/1299] D_loss: -1.9150, G_loss: 1.5560, Neg_prop: 0.264, Neg_mag: 0.042
  Batch [1200/1299] D_loss: -2.9107, G_loss: 3.1180, Neg_prop: 0.247, Neg_mag: 0.039
  Batch [1210/1299] D_loss: -3.0759, G_loss: 3.0104, Neg_prop: 0.253, Neg_mag: 0.040
  Batch [1220/1299] D_loss: -2.7908, G_loss: 3.8725, Neg_prop: 0.261, Neg_mag: 0.041
  Batch [1230/1299] D_loss: -0.6879, G_loss: 2.3805, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [1240/1299] D_loss: -3.9828, G_loss: 4.0663, Neg_prop: 0.260, Neg_mag: 0.042
  Batch [1250/1299] D_loss: -2.3997, G_loss: 2.7962, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [1260/1299] D_loss: -3.1323, G_loss: 1.9090, Neg_prop: 0.257, Neg_mag: 0.041
  Batch [1270/1299] D_loss: -2.6602, G_loss: 0.3721, Neg_prop: 0.257, Neg_mag: 0.041
  Batch [1280/1299] D_loss: -2.1264, G_loss: 2.8307, Neg_prop: 0.254, Neg_mag: 0.040
  Batch [1290/1299] D_loss: -3.7705, G_loss: 3.4652, Neg_prop: 0.254, Neg_mag: 0.038

Epoch 33 Summary:
  Average D_loss: -2.2867
  Average G_loss: 2.4587

Epoch [34/100]
  Batch [0/1299] D_loss: -2.0179, G_loss: 2.9763, Neg_prop: 0.251, Neg_mag: 0.039
  Batch [10/1299] D_loss: -1.9535, G_loss: 1.9560, Neg_prop: 0.246, Neg_mag: 0.038
  Batch [20/1299] D_loss: -2.4463, G_loss: 1.9222, Neg_prop: 0.255, Neg_mag: 0.039
  Batch [30/1299] D_loss: -2.3894, G_loss: 1.2452, Neg_prop: 0.250, Neg_mag: 0.039
  Batch [40/1299] D_loss: -3.5325, G_loss: 0.1529, Neg_prop: 0.267, Neg_mag: 0.041
  Batch [50/1299] D_loss: -2.3684, G_loss: 1.0918, Neg_prop: 0.259, Neg_mag: 0.041
  Batch [60/1299] D_loss: -1.5451, G_loss: 2.0472, Neg_prop: 0.257, Neg_mag: 0.041
  Batch [70/1299] D_loss: -2.1422, G_loss: 2.6352, Neg_prop: 0.250, Neg_mag: 0.040
  Batch [80/1299] D_loss: -2.3700, G_loss: 2.2769, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [90/1299] D_loss: -2.2728, G_loss: 1.6098, Neg_prop: 0.257, Neg_mag: 0.040
  Batch [100/1299] D_loss: -3.1526, G_loss: 3.9494, Neg_prop: 0.270, Neg_mag: 0.040
  Batch [110/1299] D_loss: -3.0351, G_loss: 2.7150, Neg_prop: 0.249, Neg_mag: 0.038
  Batch [120/1299] D_loss: -2.4239, G_loss: 1.0964, Neg_prop: 0.259, Neg_mag: 0.040
  Batch [130/1299] D_loss: -2.4651, G_loss: 1.2454, Neg_prop: 0.247, Neg_mag: 0.038
  Batch [140/1299] D_loss: -2.7992, G_loss: 1.7321, Neg_prop: 0.273, Neg_mag: 0.040
  Batch [150/1299] D_loss: -2.7729, G_loss: 3.2309, Neg_prop: 0.254, Neg_mag: 0.038
  Batch [160/1299] D_loss: -1.7600, G_loss: 3.1736, Neg_prop: 0.267, Neg_mag: 0.041
  Batch [170/1299] D_loss: -2.8727, G_loss: 4.0047, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [180/1299] D_loss: -3.2344, G_loss: 5.0102, Neg_prop: 0.258, Neg_mag: 0.042
  Batch [190/1299] D_loss: -2.0261, G_loss: 3.1011, Neg_prop: 0.252, Neg_mag: 0.039
  Batch [200/1299] D_loss: -2.8605, G_loss: 1.3013, Neg_prop: 0.253, Neg_mag: 0.037
  Batch [210/1299] D_loss: -2.8371, G_loss: 2.1050, Neg_prop: 0.261, Neg_mag: 0.038
  Batch [220/1299] D_loss: -2.9344, G_loss: 3.6448, Neg_prop: 0.252, Neg_mag: 0.038
  Batch [230/1299] D_loss: -2.2534, G_loss: 3.9451, Neg_prop: 0.264, Neg_mag: 0.039
  Batch [240/1299] D_loss: -3.2785, G_loss: 2.7623, Neg_prop: 0.265, Neg_mag: 0.040
  Batch [250/1299] D_loss: -2.6292, G_loss: 2.7825, Neg_prop: 0.261, Neg_mag: 0.039
  Batch [260/1299] D_loss: -3.9507, G_loss: 2.7436, Neg_prop: 0.248, Neg_mag: 0.037
  Batch [270/1299] D_loss: -3.5196, G_loss: 2.9190, Neg_prop: 0.258, Neg_mag: 0.039
  Batch [280/1299] D_loss: -3.6427, G_loss: 2.2243, Neg_prop: 0.250, Neg_mag: 0.038
  Batch [290/1299] D_loss: -2.3160, G_loss: 2.1664, Neg_prop: 0.255, Neg_mag: 0.040
  Batch [300/1299] D_loss: -3.1068, G_loss: 3.5219, Neg_prop: 0.248, Neg_mag: 0.037
  Batch [310/1299] D_loss: -2.7858, G_loss: 3.9375, Neg_prop: 0.270, Neg_mag: 0.041
  Batch [320/1299] D_loss: -0.5217, G_loss: 4.3037, Neg_prop: 0.257, Neg_mag: 0.040
  Batch [330/1299] D_loss: -2.3463, G_loss: 2.5972, Neg_prop: 0.267, Neg_mag: 0.041
  Batch [340/1299] D_loss: -2.6525, G_loss: 3.2588, Neg_prop: 0.263, Neg_mag: 0.041
  Batch [350/1299] D_loss: -1.5349, G_loss: 3.2335, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [360/1299] D_loss: -3.6714, G_loss: 1.3036, Neg_prop: 0.272, Neg_mag: 0.043
  Batch [370/1299] D_loss: -2.1198, G_loss: 2.5165, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [380/1299] D_loss: -3.1444, G_loss: 2.3548, Neg_prop: 0.258, Neg_mag: 0.041
  Batch [390/1299] D_loss: -3.1114, G_loss: 2.5818, Neg_prop: 0.266, Neg_mag: 0.040
  Batch [400/1299] D_loss: -2.7436, G_loss: 1.5987, Neg_prop: 0.261, Neg_mag: 0.041
  Batch [410/1299] D_loss: -1.6697, G_loss: 1.6588, Neg_prop: 0.248, Neg_mag: 0.039
  Batch [420/1299] D_loss: -2.5364, G_loss: 1.9579, Neg_prop: 0.258, Neg_mag: 0.041
  Batch [430/1299] D_loss: -2.1565, G_loss: 1.8905, Neg_prop: 0.256, Neg_mag: 0.041
  Batch [440/1299] D_loss: -2.5396, G_loss: 2.0876, Neg_prop: 0.275, Neg_mag: 0.042
  Batch [450/1299] D_loss: -3.2565, G_loss: 3.0528, Neg_prop: 0.268, Neg_mag: 0.041
  Batch [460/1299] D_loss: -1.9806, G_loss: 2.3090, Neg_prop: 0.256, Neg_mag: 0.040
  Batch [470/1299] D_loss: -3.1100, G_loss: 3.1843, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [480/1299] D_loss: -3.0631, G_loss: 1.6140, Neg_prop: 0.256, Neg_mag: 0.041
  Batch [490/1299] D_loss: -2.8305, G_loss: 3.1667, Neg_prop: 0.259, Neg_mag: 0.041
  Batch [500/1299] D_loss: -2.8272, G_loss: 0.8257, Neg_prop: 0.242, Neg_mag: 0.039
  Batch [510/1299] D_loss: -3.1892, G_loss: -0.6774, Neg_prop: 0.270, Neg_mag: 0.041
  Batch [520/1299] D_loss: -3.4912, G_loss: 1.5045, Neg_prop: 0.260, Neg_mag: 0.041
  Batch [530/1299] D_loss: -3.7552, G_loss: -0.1006, Neg_prop: 0.263, Neg_mag: 0.042
  Batch [540/1299] D_loss: -1.9021, G_loss: 1.5028, Neg_prop: 0.268, Neg_mag: 0.040
  Batch [550/1299] D_loss: -3.3674, G_loss: 2.0648, Neg_prop: 0.255, Neg_mag: 0.041
  Batch [560/1299] D_loss: -3.4675, G_loss: 1.5579, Neg_prop: 0.269, Neg_mag: 0.042
  Batch [570/1299] D_loss: -2.6586, G_loss: 2.7472, Neg_prop: 0.251, Neg_mag: 0.040
  Batch [580/1299] D_loss: -2.1854, G_loss: 2.4860, Neg_prop: 0.259, Neg_mag: 0.043
  Batch [590/1299] D_loss: -2.9407, G_loss: 2.9648, Neg_prop: 0.267, Neg_mag: 0.043
  Batch [600/1299] D_loss: -1.3462, G_loss: 2.1164, Neg_prop: 0.244, Neg_mag: 0.039
  Batch [610/1299] D_loss: -2.0022, G_loss: 1.7344, Neg_prop: 0.242, Neg_mag: 0.039
  Batch [620/1299] D_loss: -2.9870, G_loss: 1.8245, Neg_prop: 0.265, Neg_mag: 0.042
  Batch [630/1299] D_loss: -2.1375, G_loss: 2.1810, Neg_prop: 0.267, Neg_mag: 0.043
  Batch [640/1299] D_loss: -2.9300, G_loss: 2.5014, Neg_prop: 0.265, Neg_mag: 0.043
  Batch [650/1299] D_loss: -2.2093, G_loss: 2.3154, Neg_prop: 0.254, Neg_mag: 0.041
  Batch [660/1299] D_loss: -2.5129, G_loss: 3.1796, Neg_prop: 0.243, Neg_mag: 0.038
  Batch [670/1299] D_loss: -2.2418, G_loss: 3.5152, Neg_prop: 0.265, Neg_mag: 0.042
  Batch [680/1299] D_loss: -2.9078, G_loss: 3.6661, Neg_prop: 0.261, Neg_mag: 0.042
  Batch [690/1299] D_loss: -2.4384, G_loss: 2.1861, Neg_prop: 0.274, Neg_mag: 0.041
  Batch [700/1299] D_loss: -2.7166, G_loss: 4.1111, Neg_prop: 0.277, Neg_mag: 0.043
  Batch [710/1299] D_loss: -2.1775, G_loss: 3.0851, Neg_prop: 0.250, Neg_mag: 0.039
  Batch [720/1299] D_loss: -3.0605, G_loss: 4.6222, Neg_prop: 0.272, Neg_mag: 0.042
  Batch [730/1299] D_loss: -2.3217, G_loss: 1.3048, Neg_prop: 0.263, Neg_mag: 0.041
  Batch [740/1299] D_loss: -2.3826, G_loss: 2.0312, Neg_prop: 0.262, Neg_mag: 0.041
  Batch [750/1299] D_loss: -3.6318, G_loss: 2.0551, Neg_prop: 0.266, Neg_mag: 0.043
  Batch [760/1299] D_loss: -2.6113, G_loss: 1.3679, Neg_prop: 0.253, Neg_mag: 0.039
  Batch [770/1299] D_loss: -3.1211, G_loss: 2.2365, Neg_prop: 0.269, Neg_mag: 0.040
  Batch [780/1299] D_loss: -2.5426, G_loss: 2.2437, Neg_prop: 0.267, Neg_mag: 0.041
  Batch [790/1299] D_loss: -3.0298, G_loss: 2.2671, Neg_prop: 0.253, Neg_mag: 0.040
  Batch [800/1299] D_loss: -2.5574, G_loss: 2.5325, Neg_prop: 0.254, Neg_mag: 0.038
  Batch [810/1299] D_loss: -2.4610, G_loss: 2.9002, Neg_prop: 0.243, Neg_mag: 0.039
  Batch [820/1299] D_loss: -2.6247, G_loss: 4.1101, Neg_prop: 0.269, Neg_mag: 0.040
  Batch [830/1299] D_loss: -2.5210, G_loss: 3.1080, Neg_prop: 0.269, Neg_mag: 0.043
  Batch [840/1299] D_loss: -2.0212, G_loss: 2.6932, Neg_prop: 0.254, Neg_mag: 0.040
  Batch [850/1299] D_loss: -2.4634, G_loss: 2.8172, Neg_prop: 0.263, Neg_mag: 0.041
  Batch [860/1299] D_loss: -1.5360, G_loss: 1.8608, Neg_prop: 0.251, Neg_mag: 0.038
  Batch [870/1299] D_loss: -4.0142, G_loss: 4.2893, Neg_prop: 0.265, Neg_mag: 0.041
  Batch [880/1299] D_loss: -2.0231, G_loss: 3.1059, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [890/1299] D_loss: -1.7638, G_loss: 1.7649, Neg_prop: 0.256, Neg_mag: 0.042
  Batch [900/1299] D_loss: -2.4972, G_loss: 1.7028, Neg_prop: 0.261, Neg_mag: 0.042
  Batch [910/1299] D_loss: -2.9643, G_loss: 1.9891, Neg_prop: 0.266, Neg_mag: 0.041
  Batch [920/1299] D_loss: -2.3987, G_loss: 1.8833, Neg_prop: 0.257, Neg_mag: 0.039
  Batch [930/1299] D_loss: -2.4148, G_loss: 1.4077, Neg_prop: 0.255, Neg_mag: 0.039
  Batch [940/1299] D_loss: -2.1510, G_loss: 1.4752, Neg_prop: 0.261, Neg_mag: 0.042
  Batch [950/1299] D_loss: -3.1554, G_loss: 3.5522, Neg_prop: 0.271, Neg_mag: 0.042
  Batch [960/1299] D_loss: -2.9412, G_loss: 2.1614, Neg_prop: 0.260, Neg_mag: 0.042
  Batch [970/1299] D_loss: -1.6963, G_loss: 1.4017, Neg_prop: 0.244, Neg_mag: 0.039
  Batch [980/1299] D_loss: -2.0392, G_loss: 1.8971, Neg_prop: 0.241, Neg_mag: 0.038
  Batch [990/1299] D_loss: -3.3502, G_loss: 2.7528, Neg_prop: 0.267, Neg_mag: 0.041
  Batch [1000/1299] D_loss: -1.7468, G_loss: 1.7985, Neg_prop: 0.248, Neg_mag: 0.040
  Batch [1010/1299] D_loss: -2.9893, G_loss: 0.9964, Neg_prop: 0.264, Neg_mag: 0.041
  Batch [1020/1299] D_loss: -1.4695, G_loss: 1.6632, Neg_prop: 0.263, Neg_mag: 0.042
  Batch [1030/1299] D_loss: -2.6179, G_loss: 4.1702, Neg_prop: 0.270, Neg_mag: 0.043
  Batch [1040/1299] D_loss: -3.2017, G_loss: 3.4348, Neg_prop: 0.269, Neg_mag: 0.042
  Batch [1050/1299] D_loss: -3.2761, G_loss: 1.3999, Neg_prop: 0.257, Neg_mag: 0.041
  Batch [1060/1299] D_loss: -2.5247, G_loss: 3.4214, Neg_prop: 0.269, Neg_mag: 0.043
  Batch [1070/1299] D_loss: -2.8345, G_loss: 1.4877, Neg_prop: 0.248, Neg_mag: 0.041
  Batch [1080/1299] D_loss: -2.2366, G_loss: 2.8622, Neg_prop: 0.274, Neg_mag: 0.042
